userName,content,score,sentiment,at,app_name
مستخدم Google,ليه مفيش لغه عربيه مش المفروض يكون في ميزه تغيير اللغه طب ما نطلب ديلفري احسن من اي مكان نعوز نجيب منه,2,negatif,2019-03-14 21:54:00,Glovo
مستخدم Google,فشيخ,5,positif,2019-03-14 18:35:26,Glovo
مستخدم Google,تطبيق حلو بس ازاي احول اللغه لي عربي,5,positif,2019-03-14 10:34:07,Glovo
مستخدم Google,برنامج يقرف,1,negatif,2019-03-14 07:38:16,Glovo
مستخدم Google,لا بعمل باللغة العربية وسئ جدا,4,positif,2019-03-14 04:33:33,Glovo
مستخدم Google,فاشل جدا جدا جدا اوعى حد ينزله أنا هامسحه حالا ولازم يكون بالعربي وبعدين أنا طالب أوردر بقالي ساعتين ولسة لحد دلوقتي ماوصلش ومش اعارف أعمل اي حاجة برنامج فاشل فاشل فاشل,1,negatif,2019-03-13 19:49:08,Glovo
مستخدم Google,رائع و جميل جداااااااااااااااااا,2,negatif,2019-03-13 17:18:21,Glovo
مستخدم Google,ظش عارف لياا عملنلى مشكله معملتش حاجه غلت وقلت 12 واحد نزل الابلكاشن,1,negatif,2019-03-13 16:07:36,Glovo
مستخدم Google,خدمة كويسة ياريت تفضل الاسعار كويسة مقارنة فالابلكيشنز التانية,5,positif,2019-03-13 13:35:54,Glovo
مستخدم Google,زي الزفت جالي الاوردر من ماكدونالدز الببسي مكبوب فوق الايس كريم وكمان مبيعرفش يستخدم الابلكيشن قعد يلف كتير منصحش بيه خالص وطيار حمار,1,negatif,2019-03-13 08:22:04,Glovo
مستخدم Google,خدمه محترمه ومندوب توصيل قمة الأدب والاحترام,5,positif,2019-03-12 20:05:01,Glovo
مستخدم Google,حمل التطبيق واكتب البرومو كود دة وهتاخد خصم 60 جنية 169KHMR,5,positif,2019-03-12 18:49:54,Glovo
مستخدم Google,اللغة الانجليزية عائق لاستخدام البرنامج,1,negatif,2019-03-12 16:29:13,Glovo
مستخدم Google,لايغطي الا الهرم وفيصل فقط,1,negatif,2019-03-11 23:21:09,Glovo
مستخدم Google,حاجة كويسة جدا جدا جدا,5,positif,2019-03-11 21:51:20,Glovo
مستخدم Google,البرنامج سئ جدآمفيش لغة عربية انا مسحته,1,negatif,2019-03-11 21:20:37,Glovo
مستخدم Google,تخفه,5,positif,2019-03-11 20:36:07,Glovo
مستخدم Google,تطبيق سئ و غير سهل التعامل,1,negatif,2019-03-11 15:54:27,Glovo
مستخدم Google,جميل جدا بس ارجو عربي,5,positif,2019-03-11 12:28:49,Glovo
مستخدم Google,برنامج جميل,5,positif,2019-03-11 08:39:42,Glovo
مستخدم Google,سيء جدا...غير سلس في تسجيل العناوين... لايدعم اللغه العربية (فزلكة مبرمج) عامل برنامج لا يتناسب مع الفئة الاغلب... سوف اقوم بحذفه حالا... اعلانات وبهرجه ع الفاضى.. لا أنصح بتحميله.. يوجد برنامج منافس أفضل منه بكثير ولا يصح المقارنه معه,1,negatif,2019-03-11 03:22:38,Glovo
مستخدم Google,اسوا خدمة عملاء,1,negatif,2019-03-11 01:37:38,Glovo
مستخدم Google,انا مش عارف اشغله اعمل اي,1,negatif,2019-03-11 01:09:46,Glovo
مستخدم Google,سيئ جدا جدا ما فهوش اي لغة غير انجليزي بس,1,negatif,2019-03-10 22:53:13,Glovo
مستخدم Google,لتا,5,positif,2019-03-10 17:58:10,Glovo
مستخدم Google,ما فيش لغه عربيه وحنا بمصر,1,negatif,2019-03-09 21:17:10,Glovo
مستخدم Google,تغطى منطقه الاميريه وترعه الجبل باكملها,5,positif,2019-03-09 18:36:02,Glovo
مستخدم Google,حاجة حلوة جدا وجود البرنامج دا ف مصر,5,positif,2019-03-09 16:20:14,Glovo
مستخدم Google,من غير مااحور عليك ده البرومو كود بتاعي عايز تستخدمه استخدمه مش عايز براحتك 188ABBJ,5,positif,2019-03-09 15:02:13,Glovo
مستخدم Google,البرنامج مش قابل للعنوان عن طريق المابس او حتى لما بدخل العنوان مبيقبلهوش ايه الحل,1,negatif,2019-03-09 10:28:33,Glovo
مستخدم Google,جميل اوي,5,positif,2019-03-09 08:32:16,Glovo
مستخدم Google,ياريت يتم ترجمه بالعربي بعد ازنكم صعب التعامل مع البرنامج انجليزي بس واكيد ناس زي كتيييير وشكرا,1,negatif,2019-03-09 04:42:51,Glovo
مستخدم Google,جميل جداا,5,positif,2019-03-09 00:08:22,Glovo
مستخدم Google,برمو كود تكسب 100 جنية رصيد 182EZUY,3,neutre,2019-03-08 23:49:22,Glovo
مستخدم Google,بدء يتحسنو,5,positif,2019-03-08 20:01:33,Glovo
مستخدم Google,عاوزه اعرف ازاي اقدر اغير لغة البرنامج من انجليزي الى عربي,4,positif,2019-03-08 19:08:49,Glovo
مستخدم Google,سيء جدا جدا جدا,1,negatif,2019-03-08 19:00:16,Glovo
مستخدم Google,تطيبق رائع والدليفردي ناس محترمه جدا,5,positif,2019-03-08 16:19:28,Glovo
مستخدم Google,لماذا ليس باللغه العربيه؟,1,negatif,2019-03-08 12:52:54,Glovo
مستخدم Google,برنامج غبي وملوش اي لزمة ولا فيه اماكن ولا بطيخ محدش ينزله وسيبكم من الاعلان ونطلب جلوفو يجيبلنا تورتة وبامبرز وفطير دا هبل ولا في الكلام دا اصلا,1,negatif,2019-03-08 11:24:10,Glovo
مستخدم Google,ممتاز وبالتوفيق ان شاء الله,5,positif,2019-03-07 16:25:57,Glovo
مستخدم Google,انا مش اريد اشى من جلوفو,1,negatif,2019-03-07 12:51:04,Glovo
مستخدم Google,جيد لكن التوصيل بياخد وقت كبير,3,neutre,2019-03-07 09:07:31,Glovo
مستخدم Google,سيئ للاسف,1,negatif,2019-03-06 19:03:13,Glovo
مستخدم Google,يا ريت دعم اللغة العربيه وكمان ازاى اعمل تتبع الطلب,5,positif,2019-03-06 18:48:31,Glovo
مستخدم Google,برنامج مستحقش ولا نجمه واحد بنصح الناس انها متنزلوش,1,negatif,2019-03-06 17:35:26,Glovo
مستخدم Google,خدمة سيئ جدا. مندوبين بيسرقو من الاوردرات لايوجد رقم خدمة عملاء,1,negatif,2019-03-06 14:10:19,Glovo
مستخدم Google,انصحكم بدعم الغلة العربيه البرنامج سئ,1,negatif,2019-03-06 04:45:09,Glovo
مستخدم Google,برنامج زبالة منصحش حد يحمله,1,negatif,2019-03-05 17:23:54,Glovo
مستخدم Google,زي الزفت ومناديب زفت,1,negatif,2019-03-05 16:42:17,Glovo
مستخدم Google,شركه وسخه وحراميه ونصبين وان شاء الله هتقفل قريبا,1,negatif,2019-03-05 10:44:57,Glovo
مستخدم Google,حملت الابلكيشن ومظهرش غير ماك ومطعم تاني فقط فين بقي بقيت المطاعم وسيلنترو والسوري والصيدليات,1,negatif,2019-03-05 08:38:15,Glovo
مستخدم Google,استخدم كود 3168QVQC وخد ٣٠ جنيه خصم,5,positif,2019-03-05 07:24:15,Glovo
مستخدم Google,حمل البرنامج ودخل البروموكود ده 3156WELT وهتاخد 30 جنيه فوري تقدر تطلب بيهم اي حاجة 3156WELT,5,positif,2019-03-05 07:19:54,Glovo
مستخدم Google,خصم 194V3DD,5,positif,2019-03-05 00:54:24,Glovo
مستخدم Google,يا ريت يبقي عربي,5,positif,2019-03-04 23:46:17,Glovo
مستخدم Google,حمل البرنامج ودخل البروموكود ده. 173JEHZ وهتكسب ٦٠ ج رصيد تطلب بيهم برحتك هتلاقي ٣ شروط دوس عليها هتلاقي كلمه promo codدوس عليها ودخل الكود ده 173JEHZ هتكسب ٦٠ج,5,positif,2019-03-04 22:58:39,Glovo
مستخدم Google,زى الزفت وغير مفيد ومش عاوز يسجل العنوان والمفروض يكون عربي لا انصح بتحميلة وسوف اقوم بحذفة,1,negatif,2019-03-04 19:24:32,Glovo
مستخدم Google,شركه كويسه,5,positif,2019-03-04 13:58:49,Glovo
مستخدم Google,برجاء اضافه اللغه العربيه انا حطيت نجمه واحده لو تم اضافه اللغه العربيه ستصل الى ٥ نجوم,1,negatif,2019-03-04 12:29:03,Glovo
مستخدم Google,برنامج زباله,1,negatif,2019-03-03 18:27:42,Glovo
مستخدم Google,الل اااا1121ثثثثثبببببببببببببببببببببببببببببببببببببب,1,negatif,2019-03-03 14:53:48,Glovo
مستخدم Google,محترف,5,positif,2019-03-03 14:47:56,Glovo
مستخدم Google,حمل الابلكيشن واكسب 30 جنيه بونص لو كتبت الكود ده 1886GKG,5,positif,2019-03-03 13:23:02,Glovo
مستخدم Google,البرنامج بيديلك ٤٠ جنيه من البرومو ده اول اوردر 173JEHZ تاني اوردر رصيد٣٠ جنيه,5,positif,2019-03-02 18:00:49,Glovo
مستخدم Google,برنامج زي الزفت و مبيفتحش محدش يحمله,1,negatif,2019-03-02 12:09:15,Glovo
مستخدم Google,برنامج فاشل ..مافيش لغات متعدده ...تحديد موقع لا يعمل,1,negatif,2019-03-01 21:05:03,Glovo
مستخدم Google,مش حلو,5,positif,2019-03-01 17:44:20,Glovo
مستخدم Google,زبالة,1,negatif,2019-03-01 17:08:15,Glovo
مستخدم Google,يا جماعه انتوا بتعملوا حملات اعلانيه على الفاضي. التطبيق غير مفهوم لناس كتير ده غير ان في محافظات ومناطق كتير غير مدعومه. الفكره ممتازه لكن التطبيق محتاج تطوير ودعم كامل للغه العربيه ولو حابين تنظموا حملات cost per lead انا ممكن اوصلكم بشركات مختصه وجودة خدماتها عاليه,2,negatif,2019-02-28 23:55:27,Glovo
مستخدم Google,احسن خدمه توصيل طلب 😍😍😍😍,5,positif,2019-02-28 23:41:11,Glovo
مستخدم Google,حمو بيكا,1,negatif,2019-02-28 23:38:15,Glovo
مستخدم Google,مفيش عربي لية المفروض ان احنا نغير اللغة بمزجنا,1,negatif,2019-02-28 23:04:38,Glovo
مستخدم Google,خلو في الشرقية هببقي حلوا,1,negatif,2019-02-28 19:05:21,Glovo
مستخدم Google,ممتاز وخدمة عملاء ممتازة,5,positif,2019-02-28 17:34:08,Glovo
مستخدم Google,لسة هجربة,5,positif,2019-02-28 13:15:52,Glovo
مستخدم Google,برنامج سئ جدااااا جدااااا اولا الاكل بارد و برنامج بيعلق ويطلب الاردر غير كامل وخدمة عملاء تتحدث بقلة زوق و يمنع الغاء الطلب فى حين لم يتجاوز الثوانى بسبب عطل البرنامج بجد فاشل اوى وتجربة سيئة ولم تتكرر,1,negatif,2019-02-28 10:56:45,Glovo
مستخدم Google,كخكعظخخخ8خغغغع في كل مكان . خمهظتمة هواخهموتخهكوتهخوتخهححوته8,5,positif,2019-02-27 18:02:01,Glovo
مستخدم Google,برنامج فشل كل حاجة بالانجليزي ليه البرنامج لازم يكون في عربي,1,negatif,2019-02-27 17:53:43,Glovo
مستخدم Google,مفيش لغه عربيه,1,negatif,2019-02-27 17:50:18,Glovo
مستخدم Google,سئ جداااا 👎👎❌❌ .. ولا يدعم اللغة العربية,1,negatif,2019-02-27 17:18:04,Glovo
مستخدم Google,مش حلوه اوي يعني وبطي جدا,5,positif,2019-02-27 14:12:06,Glovo
مستخدم Google,برنامج خرة وزفت ينعل ابو اللي عمله مابيستاهل حتى لو نجمة واحدة على الأقل,1,negatif,2019-02-27 08:46:02,Glovo
مستخدم Google,برنامج ابن كلب ساعه ومفيش حاجه,1,negatif,2019-02-26 17:49:41,Glovo
مستخدم Google,ليه مش بيدعم اللغه العربيه؟,1,negatif,2019-02-26 12:45:49,Glovo
مستخدم Google,العبا جميله جدا جدا جدا جدا جدا,5,positif,2019-02-26 11:41:08,Glovo
مستخدم Google,برنامج زباله و مناطق كتير خارج الخدمه ومفيش عربي و ازاي كل مدخل العنوان يقولي غير متاح ف هذه المنطقه,1,negatif,2019-02-26 03:11:29,Glovo
مستخدم Google,فين اللغةالعربيةلغةالمصريين دي حاجةمقرفة,1,negatif,2019-02-25 17:59:23,Glovo
مستخدم Google,ممكن يكون باللغه العربيه,2,negatif,2019-02-25 17:49:06,Glovo
مستخدم Google,الابلكشن في بلد عربي ليه اللغه انجلش ؟؟ سئ جداا وجاري مسح الابلكشن 👎👎👎,1,negatif,2019-02-25 17:39:43,Glovo
مستخدم Google,يحققه النفحات رؤى لعبه رنفرنفلنفرنقحرنخفرنفنرفرنفخنرخفنرخفرنخفترخفنرفخترفخرتفخرنفخرتفخ الف هفترخفرتخرفقخخفخاتخفترفخ,5,positif,2019-02-25 17:25:05,Glovo
مستخدم Google,وحش جدا جدا جدا,1,negatif,2019-02-25 15:44:25,Glovo
مستخدم Google,الاول,5,positif,2019-02-25 15:25:29,Glovo
مستخدم Google,هل متوفر في اسطنبول؟؟,3,neutre,2019-02-25 15:06:11,Glovo
مستخدم Google,لسه ماجربت اجربه الاول بعدنا اقول اقول على حاجه مااعرفهاش ولا جربتها واقيمها,1,negatif,2019-02-25 14:13:48,Glovo
مستخدم Google,لا توجد اللغه العربيه,1,negatif,2019-02-25 02:44:32,Glovo
مستخدم Google,فين العربي اعلانات وشغل عالي في الاخر مفي حاجه تناسب الشخص العادي خالص,1,negatif,2019-02-24 18:45:36,Glovo
مستخدم Google,سهل بسيط,5,positif,2019-02-24 18:04:18,Glovo
مستخدم Google,المندوب طلع حرامى اخد منى قيمة الدليفرى وبالبقشيش وراح وصل الاوردر واخد قيمة الدليفرى مرة تانية,1,negatif,2019-02-24 13:33:50,Glovo
مستخدم Google,انا مش عارف اشتغل عليه ممكن اضافة اللغة العربية,2,negatif,2019-02-24 08:48:35,Glovo
مستخدم Google,مفيش لغة عربية و مفيش حاجه اصلا متوفرة انا همسحه لما يضافله لغة عربية و يبقي في اقل شئ خدمة الصيدليات متاحة في اي وقت ابقي استخدمه..,1,negatif,2019-02-24 02:28:53,Glovo
