commentaire,sentiment
@salaheddineMA @rifahmed18 chkoun had fnana ....elissa chrine ragheb !! chkon likitwassel m3a jomhoro b tari9a li bghaw tisskatiyin !!,Neutral
@SouniaTiskawya @missfabuloussa @BettyBodyguards @salaheddineMA o ibtissam khassha twat9 hssabha f a9rab forssa...,Neutral
Ach hadechy wach demain kina chtiiwa wla tele dialii tsetaa ??! http://t.co/052FJyS7Wk,Neutral
"Bitte ____, ob er mich anrufen kann. a) sagen Sie ihm b) fragen Sie ihn",Neutral
@khouloudbruna #SouhailaBenLachhab #HananeElKhader akid le maroc mataynsash rad ljamil w kifma katbghiw hanane ta7na tan7ma9o 3la saho,Positive
@amola661 bghiit ghiir l9aha daba n9abehhaaa walakin khssara o chhal mn wahda 9atlik ga3ma ncheje3ha kon 3raftha hadrat 3likom,Negative
Nasimo mahbob lmgharba rak chrftina wnta wkanchj3oh hint nta bohdk likatmtlna #NassimRaissi,Positive
@femmerebelle4 ya habibti eli marid fi dmagho ma3andich mati3mlilo homa nas zibala masabo hada fi halo lich hanan chu 3imlitlhom bychtimoha,Neutral
@marya81556564 @HananeElKhader ya3ni winto di zay bil3arabi antom bin2oulha ehna ntouma,Neutral
@lovelyman2025 man kan chof soha m3a ehab 9albi kaytrawa3,Negative
#With_Sultana_Hanane_Forever #HananeElkhader li zin rah zin had lmatal t9al 3lik nti hanane,Positive
@tiskat07 @fatiinatiskat Laykhlikoum rah mhtajin nmrt ibtissam ga3 les radios bghaw yessetadfouha mais ma3ndhoumch mnin ywsslou liha,Neutral
@RaniaAssala vite Wsel l 200 bashe netsab9u ☺ ☺ #BAMA2016PlatinumEdition_Assala ♪♪♪♪♥♪♪♪♪ #Assala √•,Neutral
"@najwakaram Haydi Hiyii Najwa karam , Bente L Karam , Malikette LMahabi , Niyalna li2ano Menheb Wahdi Metlek",Neutral
@tarek_alioua @L_3ROUBI Nta Machi m3ana 7na lghlade ga3 😤,Negative
@NihedHB ana m9lt lk walo 9lti kthadri m3a li algerie 9olt 5arji man 3and ihab ci ts masabitk masabite om dyalk ma walo,Neutral
"Bnadem dayr hefla lgraduation ana lwalid 9ra oula ga3 9riti din dyemak , gha tdkhoul t3jen lyemak lkhoubz 🤷🏼‍♂️😂😂",Neutral
@Fatal_Woman_ LF celui li fih 18 000,Neutral
"Live Men Studio , Chi haja apare LMixtape !!! 🎤🎵🎧🔊 @ Sahara.Records https://t.co/uJ7rgv3SG9",Neutral
@th4twh0re @Rimoxaaa La kayn chabah chwiya f had tswira wlah,Neutral
"PÈRE JÉGO 👳🏻 De la gloire à la connerie, du Club de la résistance à celui de la Tromperie الأب جيكو : من المجد للهراء ، من نادي المقاومة لنادي الخبث و الخداع من الوداد (الذي توج معه بـ 12 لقب) للغريم (الذي قضى معه آخر سنوات حياته بدون تحقيق أي لقب) https://t.co/tEphpfAdE4",Neutral
@fadelabdellaoui daba @Hyperconnard mcha chaf ach men tiyara ghada ghedda m3a 19h 😁,Neutral
Bghit ndir chi blan koulchi kayn walakin malghitch m3a men,Negative
@i_love_moroco tsali mosaba9at shorty w njebdo awra9 ktiiira 3ndna lakin darori nrb7o f shorty,Positive
La loi la lol lol lol lol lol op https://t.co/3QcU8dtpie,Neutral
@zeroualdu14 Nta m3a ljind allatif allatif 🥶 la frappe gang gang,Negative
#HananeElkhader #StaracArabia hhh kayna ou la makaynche !!!!!!!!!!!!!!!! https://t.co/nFBDHenvSB,Neutral
@MedMedhna @raphael0hanan madlola hiya li ma3rfatch trabik khasak thcham 3la klamk otchof chkon kan wa9f m3ana had simana,Negative
@IbtisamTFanClub @Tiskat12345 tbarkallah 3lik a khti lvideo kan raw3a &lt;3 ;),Positive
@HananeElKhader hanan barki l ihab rah nazl promo l song dyalo O ntmna njwbi les fans li ala tawasol mak mehrajn f jordon habin yawslo maak,Neutral
@StaracArabia #HananeElKhader bent bladi bamout fiki nti wihab ntmana tbadaw tsaliw rah salat aham haja bach rabi y3awenkom wlh naseha likom,Positive
https://t.co/U08cIqVetq #IbtissamTiskat Swtuuuuuuuuuu Rah Ba9i Moins D'une heure o Fans Abdbulah Rah Ghadiin o yb3do 3lina Swtuuu,Neutral
@3imad_3imad bach li jab tasswitt ytssma l maroc w l algerie sawto lih hhhhhhhhhhhhhhhhhhhhhh,Neutral
😭😭 3ndi wahd sahbi Haka tatdir lih sahbto li ma3ndoch https://t.co/ZO9WL0QBEf,Neutral
"@Quatrehuit chi mutshi double cabine se7 w l3amal w lhiba , khdma w 9ssara",Neutral
@babaksahbi Mezyana fihoum wakha MBS dine 🐕,Negative
@bouregba00 Kankhaso idir m3aah shi dwisk dyal shayfeen hhhhh,Neutral
@876238 law kan maw9i3na 3elach rebhou bochoucha o khelaw salma rachid ? ach had lghaba2 lah yeseberkom mesaken,Negative
@uneindifferente @malektebayo en plus kayd7ko mn ba omar le grand omar syd,Negative
@meriemm00 suit moi bach n9d ndwiw f prive,Neutral
@Nisrineslaymene @naya671 @NOUF0ns @Samaheraltouqi nehna cha3b lea Makhoul bta3erfiha chi ?? #GiveMeSunlight 💗,Neutral
@Ma_3labalich matnssach hadou rah 3ndhoum l7arb 3afak,Negative
#عيد_حبنا_حنان_الخضر ntmna ya rab twf9i o ytnwer derbek o y3tik 3la 9ed nytek tayba,Positive
(Salam o3alikom aljami3)( asmite AHMED (31) (sana) kantmana nal9a che bant anas atkon saleha beidni lah atkon moslima katkhaf lah ubhat adir alusra dialha abhit atkon 3andha 31 37 sana wakha atkon amtal9a wala 3andha awladha mache mochkil ok nemero diale hawa (00212682833686) es https://t.co/iNtdh77wpi,Neutral
@DianaNanosha @HananeElKhader wa5a kdob ktjina nfs saraha kayb9a fiya l hal nchouf chiwahd fayt hanane wla rapha wakha tkoun lmosaba9a tafha,Negative
Chi ami f kech ntl9aw ndwzo chi w9ita bjoj wtsp 0650132241 https://t.co/PfLHicGZgn,Neutral
Wasir layn3l lqhba sfiwiya dial mok https://t.co/CM2GPhs7pv,Neutral
@skinnymestyle .ila khask zb hahwa 3andi mat9lb 3and chi wahd n3tih lik maychofna hd,Neutral
@njoy__ @Scarred_kitty ana f tanger dyar 50 dh ici,Neutral
#IbtissamTiskat #اعترافات_تسكاتية t2akadt beli hena a9wa jaych o a9wa fans daz f mawassim starac netmanaw neb9aw dima comme ça,Positive
@mahamiou @Hyperconnard @K7al_L3afta @Hamsek kayn sanfour ghadbane oukayn gribiz ghadbane 😂,Negative
@MOMOBOUSFIHA @HananeElKhader merci momo hiya raha niyaa bzaf wlah okatrin 3liha l2a3da2 w9af m3aha 3afak,Positive
@aya_baekhyunee @B_hundred_Hyun @S940412H_BMooN Willlii wiliii 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂💔💔😂 ana wiak dima mchewhiiin,Neutral
@greenadilaida Chkoun houma had jouj ??? 9ol 9ol,Neutral
@AsOola956 fin 3000 ma chafo 10 000 we 11 000,Neutral
Ceci dit ramadan sala. La saison de tssihib bdate,Neutral
@ShahraaZed rahou yastakblou souhaila machi ihab hchouma,Negative
@2o2oKamal Ya akhi hta ana kanswl @savagesimon12 3lihom mazal magal lina walo,Neutral
"Ghan3ellem dar l poker w nbdaw n9essro,deja 7na 5 f dar matji fin tsali l quarantine tanb9aw ghi jouj",Neutral
L9it wa7d sat mrye7 f jerda w kighni zina m3a jouj bnat ys7ablia ghi rje3t l 2013 al9lawi,Negative
@EL_nan wjhek 9asseh mal9iti chkon t3ayrri ra sydeek hadaak a l9erda fnane 3alaami o machi ay fnane goliha o chli biha fomok #StaracArabia,Negative
@b_tiskat @FadiHaddadmedia @IbtissamTiskat @kawtarmarso1 merci akhi fadi kolak zo a insan motawadi3 w ra9i akid badna minak chi m3a btisam,Neutral
"Mazal ma 3reft fin 7tafl b 3id miladi, wach fl salón, fl bathroom awla f la cuisine.",Neutral
@RomaissaDz6 @elissakh Oui ncha2elah parce que ghadi t7ess bwa7ed l2i7sas waaaa3er bezaaaaf et inoubliable,Positive
@FatineStar fatine 3andi trois tweeter sawet bwahed mais rah maraftch wach t9bel hit mab9ach kijhrejli bhal lewel !!,Neutral
@Mouna_ElHaimoud TbarkLAH 3la BNT BLADI li dima mtl3a drapeau dyalna,Positive
@OusseynouKane15 Mane ferou ma idji dh nena leu apprenti la sama baat bi souma youkho nieup daw 😂😂,Neutral
@Alphashore sowlt wahd Rbatia (bourgeoiziyin m3a rashom ) fach kent kan9ra f rabat ach 3ajbek fia w ana m9wda 3lia 1/2 @Lilpest_,Neutral
"The Moroccan singer Rikia Magha 😍❤️ ""Ana el sa7eb"" 👬 @Mina_Atta_ @MohammadChahine @rikiamagha #MinaAttaKingdom https://t.co/p1XptypsXu",Positive
@LamjarredRana hani alhbiba jit kan 3ndi darf omakhlanich ndkhal min lbareh merci 7itach sawalti,Positive
@elhanourafy a7la jich o ncha Allah nbyno bli howa l a9waa &lt;3 &lt;3,Positive
@OurSouka ههه واني ندخل l la cuizin وخة غير نخربقها و نرجع و بززاف لجوايج كنشكركم عايها,Positive
@K7al_L3afta A fink a @alo_oficial o @JensonButton kayt3anbo ze3ma?,Negative
"@RisouZizou yaaa rebi ^^ iwa lah yesehel L2omor, lakin lvideo dyal Two tone m3a chawki lbare7 chekit wa9ila hia hadi ... w lah a3lam ^^",Neutral
Sbah lkheir lkoulchi illa lda nemmi li kaychfer lik adawatek w kaydir rasso kay9lb m3ak 3lehom,Negative
@LikiZineb @MyLamiat jazerat kanz chi fans talbo biha 9alo ghanjiboha inchaalah olah a3lam,Neutral
@Unepersonneeeee @SadiqtYusf Nti w dk mgrp li dkhltini endkom hdra dial lkhra bhl ila gals kndor f comms d page lhamda dl mbwq,Negative
@esraa45490001 @_LinaChawechi ya3ni maria shno danbha bi ahlam lmoraha9a taba3ha... 3ib tkon 3arabiya halbent,Negative
@SalmaRedou @MoroccanArt1 o3jbna rasena ofrhanine bdouniya khlina likom net o retweet ajmhor fabour net rah bla flous dkechi 3lache,Neutral
lea imata r7 ta3mle jalst social media ma3 l fans on twitter r7 ts3dina ktiiiir #DriveAt5 #LeaMakhoul @sawtelghadlb @LeaMakhoul,Neutral
@mosslim3 howa hat sora f snap whiya f insta nafs lwa9t,Neutral
"@LaSociableuh ana lwalida galt lia khebi chwia dyal choklat lkhotek, ma fkhbarhach rah kayjibo ghi chrab f ras l3am :/",Negative
@WissamBreidy @NadineElRassi Allah yerhamo o yesaberkom,Positive
サハラの夕日 場所: La Tour d'Eole Dakhla - Luxury Ecolodge &amp; Kitesurfing hotel https://t.co/QdySpatasL,Neutral
@timoumi_10 @Paaaaaiiinn La fiha jebda aslan f bir kassem hadiha lahh,Neutral
@nisoualmi @Warda_Maghribia @soukainabouni haki 9et3iha mene hna .. Hadi li 3ndi 😂😂😂 https://t.co/Sx6YNOzpkc,Neutral
@Ghada_zamalek ya akhouya doul ayi haga bti3milha hanan rayhin waraha byichtimo fiha we yitobo enhom ygibo badalha sihliya ana bgad daghti,Neutral
sewtooo l hanane pliiiizzz https://t.co/rf5A5Ssgb6,Positive
7akam layn3l PD li weldek,Negative
"@jklmn1234561 ma7bosin ,tal9ohom ki nas ydoro wla ydakhlo 3ndhom kamerat,jarna hrab man tamak w 3awd lina ach kayn, wkifach rahom 3ychin",Negative
@figoxshin Kiban liya stormy kid7ak mn hna ana,Neutral
@GhitaMaroc_ oui ghita dakchi li khass nass hai class ou matjibo tswirat had ou njibo a3lam ga3 dowal l3arabiya ou l3amariya aham haja,Positive
@sourate6666 @Algrien27776290 @KoukiDarine khaliha tb7at rah b7t t9il 7int 10 f 39al w 3ad photo li l7t tatbyn son niveau,Neutral
@chadiiaa ana hala sma3t l oghniya helwa barcha bazaf mabrok likom ya ahla fanz omabrok la ghadghoda omin najah la najah yarab #GhadaJreidi,Neutral
@didisouad @ro0osla @Marocaine1991 kathadri 3la ghabae wachofi wazert ta9afa cheno katgol https://t.co/5oLEaTM4up rah kalakh jay mne lfo9 hh,Negative
@0mir_rim0 fe khbarek 3enzat 9eldouna 7ta fe da7k yalatif bghina chi mera yebtakro chi 7aja,Negative
@foufa_smile @lalaisrae nn machi ma9ablinch mais rahom daro modaharat o 9eblo b mo9tarah maghreb dyal hokm datii,Negative
@JJalil19 @c6587c3f68ce41d oui oui 3a9la 3liha mn jtima3iyat ta3 i3dadi,Neutral
@NabilaTiskat @RahafLawad @Elie_EOfficial howa 3amil la rahaf follow lazim titwasatili ya rahafff,Neutral
@maryoumaTs @IbtissamTiskat ya rabi tal 3lina ya rabi ch7al dya3t dyal rétwitat 😭 😭 😭,Negative
@Morocco_EXOL @weareoneEXO Ikoun hada howa new logo dyalna?? EXO SHIP SAGA #EXO_ThePrologue EXO PARALLEL UNIVERSE #EXO_TrackingActivated #DONT_FIGHT_THE_FEELING @weareoneEXO,Neutral
@mshit7awaaa Hhhh safe mli ghatji ana anssed femmi😅,Neutral
@safae322 @ely_rayan @123mondial ouiii flahdat ghadaab 9elthaaa ana kan3tader o jazaeriyin likibghiwna khotnaaa omarhba bihom..,Neutral
@BraveHe09413563 @jamalrayyan La ta3rif chay2an ya waladi,Negative
@oscar_jjk Awdii tan del n7es bhad cho3or f valorant hhhhh wa7d nhar jit bit nchpi wa7d l weapon o ma janich 3arfti kent bit nheress pc,Negative
plllllllz ila nzlat song dyal ibtissam mat7touhah f d'autres chaines sur youtube bach ykono les vues tal3in bzaf onfa9so chi nas,Neutral
@milfaya2 dkhlat liha fertoto l nifha Milfaya : ara dak tinifoul ndir story,Neutral
@aichabazzi bb sawti m3ana hna plz hahya tari9a http://t.co/86JLBnhsPv http://t.co/chUNoFzKHV,Neutral
@aminedrif b9a fya dak 3 dial bilbao t3cha l bl gazon dial terrain..,Negative
Pasando la mañana con mi primo kldbmhrz @ Saïdia https://t.co/xMXn8O5miT,Neutral
@salma1narjis machi mochkil mais akhti rah matat3arfi dalem man madlom ila kan vrai lah ychafiha ila kan film lah yhdiha hada makan,Neutral
#IbtissamTiskat bghit ndwiiii walakin blaaach .... .....,Neutral
Daba wach le 20 férié ou pas ? https://t.co/lYmjNgdhSU,Neutral
@DcMBI Ch7al moudat alghyab 3an almala3ib?,Neutral
Mayksabhach DIMA CODM DIMA Meknès https://t.co/oihYXMAYvA,Neutral
@AllaliOfficiel wa3ra l7al9a nta ofahid 9atltona bda7k,Positive
@mery_ennasr prq?? qula li wqa3lk,Neutral
@sweetsanjo ah rja3 kan 5asni nda5l num ta3 tel,Neutral
@SuzaneIqbalkhan @nourazahwani voila had chi li rai ngolak alih hitach niveau dyal arab idol howa niveau dyal haydi ay hanan maya9blohach,Neutral
Kola wahd ou hemo,Neutral
@AbaaZineb wadima hagrinnn lmgharba wa bzaaaaaaaaaaaaf hadchi 3la l3onssoria,Negative
@omarov55 hhh sur ttana hadi 3la bladi khass kolchi idir copie coller okolchi ihawl inchorha,Neutral
@nadiaelbaouch @2AdolphZ howa hor bino wbinha w hta hiya mkntch thke 3leh hakak,Neutral
@omomahdi @RayhaneFlower hadik l9anat alli l9iti imkan chi 9anat akhra hit al9anat ali tkon fiha dyal laflos hta ana ma3ndich,Neutral
@Bouquinophile 😂😂😂 oui zayan boys ola chi haja bhal haka,Neutral
ana jit ngoulikoum chnou sabab fdakchi li w93 f tiran,Neutral
#HBDRaphaelJabbour @RaphaelJabbour1 #raphaeljabbour 39bal l 100 3am bkol matmniti ncha Allah,Positive
"Toni Kroos, la touche allemande du Real Madrid #HalaMadrid #vamosreal http://t.co/vIzrcSnrZv",Neutral
"@Saadlamjarred1 inshaLAH isahel lik MOLANA tri9ak o dir l7afalat f ga3 lblayis li tmniti,o f misr 3lach la ?!",Positive
@Aliskrillex la hada dima Tank o khli tatkoun team mourak o dkhol b ulti Hhhhhhhhhhhhhh o rj3 o khli l AD ytklfou,Neutral
@FlissiSara hhhhhhhhhhhhhhhhhhhhhhhh wa ollah hta qal chaine fyoutube wach maty9toch ???,Neutral
@IhabAmir18 y'a rite. That. Video. Aala. Youtube. T2akad. Fihe. Wach aandek. Page wla. La merci,Neutral
@EURO2020 @ZaKa_RIa_ZaiR chouf l pass mn kante,Neutral
@bety_locamery wach kate3mel ichhar bach ydekhlo 3edyan yetchefaw hadouk rah mostawahom zen9awi 3ib we 3ar 3la mgharba msa7 had chi 3afak,Negative
@ArwanounaNouna @ChahinezAyachi hadok les sauvages mathadrich m3ahom rak 3arfa mawaslahomch l7dara bach ywlliw kif bnadem,Negative
@Saida74866896 @051889aae66743a rah ghalet ghalt f l3onwan yemchi y9elb fjiha khora,Negative
@hassnakannoef kanmot 3lik aszahbti l3ziza 3liya ou bzaaaaaaaaaaaaaaaaaaf http://t.co/bxfMdPKL0Y,Positive
"@AsmaLmnawar Mli sala lmatch wana ntsna had tweet minak a assouma,7it 3arfak rajawiya pure b7ali #Dima #Raja #Dima #Khadra #Morocco",Positive
@Omagh_Omagh ana bghit ntb7lss 3lih comment faire?,Neutral
@Crunsh_Ships mblociaha mn chhal hadaa okhnezha kiwssalni...walahta darni 3en9i b 3assab dabaa ..odmo3i f 3iniya,Negative
Ah larbet weld 9e7ba walakin 7na 7wawna les joueurs dialna bla matb9aw tkedbo 3la rasskom ...,Negative
3lash Mali kangol shi wahad 3amrni bghit shi bant makayt9nish ?,Negative
@RajaaSolare @Mountakhabma Hahahahahahaha ينشطوا oana narbah m3ahom hitach dak lvidoe ana li layho 😂😉😉😉,Neutral
@JokerZaak @WACofficiel @WydadTweets Ila gualtiha nta safi a khouya 😂,Neutral
@boubslamzihri t9wisa diyalk hadi ma fihach hh,Negative
@raniaissa944 obikhossoss sar 3andi idman 3ala daba tjibek liyam oma32oli lgharam,Neutral
@maryouma_iraq @ur_conscience01 @Rooja807 o ana kaman sawat l doaa o nachrtha b tag tab3aha o wala 7ada 3abrni !,Neutral
@AnisBourahla1 WACH A CHBAB DIAL EL 3ALEM.DU NOUVEAU ?.LAZEM TDIROU UN TABAC M3A MANIS IN CHA ALLAH.RABI M3AKOUM OU YEHFADHKOUM.MANISFOREVER,Positive
TikTok américain on y trouve de tout mais aussi du politique. TikTok marocain : 1. Mraye7 f'Rass Derb - 38.400 users 2. Meriem foug chjer - 7070 3. Ch7al men wa7ed Wa7elou - 5719 4. TahTah Tenni - 3327 Et la MAP .. unique agence presse gov https://t.co/b4MCJxeE97,Neutral
@MouhajirManal gaa3 nass katkon 3andhom machakil howa ila kan kissemi rasso sahafi makhassoch idakhel f nass bhad tari9a,Neutral
@Simaamac hhhhhhhhhhhhhhhhhhhhhhhhhhh sahoma hadii mrida rah kant yalah 3ayrtha madich 3lihaa,Negative
@Fatysimo @ihab_official slm ihab natmana atkoun mzn charafti abladak knabriwak bzf ana astar banasba lina kanabrik bzf anta ohanan,Positive
@lola_leila3 @souka_amaia la hadi i ri dik lbrhouch sara li seftat lhaydi issala bach tf9ss hanan,Negative
Saad Lemjered mcha l Omra houa o Hatim Amor,Neutral
@RaEspoir #BTSBBMAs fsara7a ma3rftch wach yt7asbo but ok njerbo lyoum,Neutral
@Sherif_MMT @moriscbandoler Salam Bent moulay abdelaziz lalla Fatima Zahra hiya zaouja dial moulay l’hassan ben l’mehdi,Neutral
#SouhailaBenLachhab #WeMissYouSouhaila win rah hada aissa kach mayejiblna khabar,Neutral
@AmiraAm87415888 plz matdwiha 7ta f chi wa7d ila mtaf9in khliwna n3awno wakha hi bretwet,Neutral
@saroratina Sara 😠 Ila f9ty aji l face😏 Britek DB Db 😲😖,Neutral
@zarajine_khoury @aishakandisha2 @Mounia0703 @radiasana1 hhhhhhhh 3lach 3endkom maytkal f lkhra2er hhhhhhhhhhhh,Negative
L3iyaaa9a diyalle z... wa lmkhrayr fikom kay3ich a fel virtual 🖕🏼 ou li bgha chi 9alwa marhbaaa,Negative
"@Hind0311 @hananeacademy11 bezzaf 3lik 7etta ykoun mousekh , hadak 7ssen mennek w men tasiltek koullha",Negative
"@bassma_berrada ya RBI ameen,kol 3am o nti bi alf kheer",Positive
@Lamisoraya @FestMawazine ila kant ibtissam ah msta3dine,Positive
@hydaraldraaji la chokr 3ala wajib,Positive
@123mondial @AsmaLmnawar hbiba achno kalimat oghniya bghit nssma3 lihaa,Neutral
@chatdemonvoisin @ucef79 ana rah 3ssbtoni ma9adyin tjibo l3ab w 3titiwh l les connards d inter,Negative
@Ihab_Amir salami haydi ali o saho o diha fi bnt bladak rak mamsawa9ch liha jtm wld bladi,Positive
"@Zotob_ on a pas fait trois passes tout au long du match , houma hna w zeglona 2 barat w peno",Negative
@SOUKARANA la 9alit ino charika li 3amla ta3a9od m3aha mabadhom t9oul chi bass el charika kbiiira w ma3roufa .hada li 9alit,Neutral
@Warda_Maghribia @HananeElKhader non matkatbo lih walo aslan howa ma3arf walo w rah rj3at lih follow bla matkbroha,Neutral
@nada0074 khdama 3ndi o tandkhal min had link,Neutral
Il y a trois ans... La Calligraphie Contemporaine dans le monde MAC.A EXPO 2017 Du 14 au 21 Mai 2017 Maison d'art Contemporain Briech 三年前のモロッコで開催された、現代書道のシンポジウムの発表会にて。 #beautiful #sunrise #soleil #日 #merci… https://t.co/ETU8oKJA2G,Neutral
@ange_koun @SaharaMarocain5 @0mir_rim0 malkommachi fans 7elaba delo t7elbo f mina ou daba galsin katelbo fel festival bash ijib khenzetkom,Neutral
@Nani39_dz @amirathefive071 @GomezRinade @LJazmet @fiver_dina @rahfrahf_r @03Mou03 lisa btsam3o oghniya f anghami? #eldonia_shabab,Neutral
@borjakq8 hhhhhh sawal li ky3rfni ijawbk,Neutral
@RaniaLimani @AmoulaZk hhh ah bn d acc o mat9olich lia 3mrk matl3ti vu o majawbtihch hhh majatch,Neutral
les algeriens chofto pub ta3 la mission zik mag ta3 yassmine farah f KBC il faut demando manha tastadif kenza #KenzaMorsli,Neutral
Chi tacos samuraï ykoun mgeder laykhelik 🔥 @ Tacos De Lyon https://t.co/2tc84MwG62,Neutral
@Ta_Meeere @ZakiChan01 ghadi ytb3ni b chi 3ssa hhhh * sheriff hreeeb*,Negative
@sarahiba4 lay rham babak ila ma9elbi 3lina had sbaaah wadehna 9beel mnkouum mawdou3 kiwaterni bezaaf,Negative
Galik El hassouni dafe3 certificat fiha 23j o lyoum ti trini 3adi 9awdoha l wydad ila kant besa7,Negative
@imo_imolove li machi tiskati yedkhol sou9 rasso awli wela kolchi yhol fomo 3ela ibtissam yal a sareh dahakti fina jiran,Negative
@i_love_moroco Mais Rah f hadak video Rah mata7tch rah beynuuuha tal3at fo9,Neutral
@NajwaErbiti nn matgoulo lih walou ghadi ybda3 fiha inchaalah,Neutral
@lilyachihad dik chmakara dyalak ila bghiti da3mih lfar9i 3la ibtissam 7it bzaf 3lk whiya mrwasalch hiya alh bdat kadarbo liha myat 7sab,Negative
@Loubnaadams @beautiifull_v car howa min 9lha l mabell ma9sdch k souha dart expre mme chose galt mabel 3la ihab k ghnat 3la tab9a w 3laha,Neutral
@mazaher_sh 3lache ana ndirk 3la rasi wnthala fik,Neutral
@yayabiti ana anwrik l 7ala gha sbri,Neutral
Shine bright like a bola dial tmanine ryal @ Place Jemâa el-Fna https://t.co/rvEq6iiyU8,Positive
@1xmen1 dhktni oihab mbanch lik bli howa tab3 bnt hya b3da ila drtha rah bnt howa fihya nkhwa rajl mghrba osir chof fi youtub tkhsare lhdra,Negative
